0.1,-3.872885,1.119517,16.175054,1.14643,17.031042
0.10730309405261562,-3.403933,1.208233,13.016288,1.140826,11.864645
0.11513953993264472,-3.2160525,1.160384,10.682658,1.16744,10.949986
0.12354828882567469,-3.275527,1.105908,11.252511,1.177598,10.852514
0.13257113655901093,-3.102253,1.131235,10.14732,1.105331,9.087326
0.14225293134853698,-3.134858,1.069334,10.052282,1.14885,9.429413
0.15264179671752334,-2.994848,1.127524,8.586073,1.081723,9.026623
0.16378937069540642,-2.9857475,1.077226,8.556044,1.056505,8.346502
0.1757510624854792,-2.648646,1.109323,6.81163,1.080611,6.920228
0.18858632787726495,-2.6253385,1.070939,6.767162,1.074979,6.476932
0.20235896477251572,-2.457541,1.071717,6.197161,1.063638,5.549682
0.21713743029375185,-2.4228125,1.070435,5.83898,1.071385,5.647383
0.2329951810515372,-2.2881915,1.057436,5.280023,1.069483,5.11
0.250011038261793,-2.166843,1.063766,4.695999,1.044784,4.772149
0.2682695795279726,-2.141114,1.04368,4.465749,1.051047,4.779407
0.2878615592354568,-2.042758,1.050652,4.513028,1.053642,4.164346
0.3088843596477481,-1.9262475,1.042483,3.926384,1.043979,4.003914
0.33144247494664264,-1.897065,1.033277,3.928747,1.039625,3.79303
0.35564803062231287,-1.745804,1.041303,3.538315,1.028764,3.405454
0.3816213407949356,-1.6865395,1.040023,3.273057,1.021737,3.363771
0.40949150623804254,-1.567937,1.013897,3.049261,1.028268,3.005366
0.43939705607607904,-1.4257745,1.030443,2.822412,1.013712,2.671282
0.47148663634573934,-1.3051,1.018439,2.459519,1.019505,2.577642
0.5059197488435825,-1.2173085,1.017098,2.430257,1.011082,2.28765
0.5428675439323859,-1.1656275,1.006492,2.272202,1.01017,2.251828
0.5825136712468926,-1.008047,1.01103,2.053876,1.003702,1.998478
0.6250551925273973,-0.919567,1.003168,1.869259,0.998952,1.918152
0.6707035611184308,-0.835929,0.999663,1.785654,0.997751,1.779746
0.7196856730011519,-0.7260815,0.997878,1.683838,0.995402,1.614063
0.7722449945836258,-0.7585795,0.995062,1.6927,1.000934,1.684169
0.8286427728546845,-0.671639,0.99463,1.579681,0.995023,1.589616
0.889159333916464,-0.6181715,0.980004,1.496383,0.978951,1.510505
0.9540954763499939,-0.527852,0.967533,1.411901,0.970031,1.381803
1.0237739663395848,-0.5051665,0.950241,1.343146,0.948745,1.352074
1.0985411419875584,-0.4463635,0.936414,1.274546,0.936374,1.277319
1.1787686347935873,-0.6747055,0.80285,1.269071,0.76866,1.23907
1.2648552168552958,-0.5563105,0.82367,1.215169,0.828737,1.214692
1.3572287829716538,-0.4033005,0.863893,1.142837,0.869198,1.149226
1.4563484775012436,-0.1690085,0.939642,1.058993,0.946092,1.061099
1.5627069765469948,-0.318043,0.903555,1.12772,0.906,1.128138
1.6768329368110082,-0.353112,0.876082,1.121368,0.876479,1.117203
1.7992936232915524,-0.403165,0.828221,1.096086,0.823486,1.088146
1.9306977288832496,-0.450394,0.791069,1.078554,0.782774,1.071946
2.0716983998953076,-0.5294305,0.727906,1.054815,0.739204,1.062705
2.2229964825261943,-0.556275,0.707968,1.046746,0.720985,1.05441
2.385344006431419,-0.7099155,0.63346,1.039923,0.640783,1.044337
2.5595479226995357,-0.765245,0.608757,1.030184,0.605352,1.033382
2.746474114816052,-0.738233,0.602266,1.025642,0.630784,1.030705
2.9470517025518097,-0.714976,0.620012,1.002534,0.601627,1.002505
3.1622776601683795,-0.768444,0.574979,1.002341,0.602229,1.002415
3.393221771895328,-0.933449,0.529378,1.002179,0.520151,1.002173
3.6410319493106753,-0.962975,0.513471,1.002026,0.514605,1.002027
3.906939937054617,-1.103526,0.456109,1.001876,0.476616,1.001872
4.192267435236916,-1.2212895,0.44243,1.001744,0.417226,1.001725
4.498432668969446,-1.3492675,0.403769,1.001624,0.382759,1.0016
4.826957437677871,-1.4056525,0.372157,1.001496,0.383971,1.001526
5.17947467923121,-1.550695,0.343835,1.00138,0.339818,1.001401
5.557736586486878,-1.6616475,0.31881,1.001289,0.314178,1.001289
5.963623316594643,-1.730087,0.298747,1.001181,0.304869,1.0012
6.399152336349263,-1.9419495,0.261639,1.001094,0.259464,1.001095
6.8664884500430015,-1.9204505,0.263531,1.001034,0.26536,1.001024
7.367954559661629,-2.085971,0.239262,1.000938,0.23231,1.000952
7.906043210907698,-2.146075,0.229719,1.000884,0.222589,1.000883
8.48342898244072,-2.248188,0.210604,1.000816,0.21072,1.000833
9.102981779915218,-2.331732,0.199167,1.000752,0.198426,1.000763
9.767781100894888,-2.454232,0.185398,1.000705,0.17985,1.0007
10.481131341546853,-2.5258265,0.1702,1.000653,0.177381,1.000652
11.246578221198195,-2.602156,0.161876,1.000606,0.167761,1.000607
12.067926406393289,-2.7536855,0.14741,1.000562,0.149306,1.000563
12.949258422052617,-2.8597385,0.139387,1.000523,0.136301,1.000523
13.894954943731374,-2.958587,0.132265,1.000487,0.125236,1.000488
14.909716571840645,-3.0881675,0.116286,1.000451,0.119015,1.000453
15.998587196060573,-3.14126,0.112697,1.00042,0.114084,1.00042
17.166979066078603,-3.249609,0.105608,1.000393,0.104758,1.000392
18.420699693267164,-3.380505,0.097374,1.000367,0.094757,1.000366
19.765980717016326,-3.435193,0.095102,1.000341,0.089932,1.00034
21.209508879201906,-3.5598245,0.084791,1.000316,0.084859,1.000317
22.758459260747887,-3.6444275,0.080403,1.000295,0.079583,1.000294
24.420530945486497,-3.7721555,0.072315,1.000275,0.074122,1.000275
26.20398528858349,-3.812455,0.07201,1.000255,0.070388,1.000256
28.11768697974231,-3.8607225,0.070292,1.000239,0.067439,1.000238
30.171148105292925,-4.0728115,0.05948,1.000222,0.059395,1.000222
32.374575428176435,-4.112945,0.057075,1.000207,0.058546,1.000207
34.73892112083116,-4.241999,0.053871,1.000193,0.051865,1.000193
37.27593720314938,-4.368339,0.047844,1.000179,0.049014,1.00018
39.99823395608933,-4.4508955,0.04501,1.000167,0.046465,1.000167
42.91934260128778,-4.5736125,0.043037,1.000156,0.040993,1.000156
46.05378255822412,-4.6454945,0.041263,1.000145,0.038699,1.000145
49.417133613238335,-4.849081,0.03468,1.000135,0.034722,1.000135
53.02611335911987,-4.8635115,0.034179,1.000126,0.034533,1.000126
56.89866029018293,-4.9369305,0.032172,1.000118,0.033135,1.000117
61.054022965853264,-5.0609835,0.030245,1.000109,0.029677,1.000109
65.51285568595509,-5.142627,0.027737,1.000102,0.028897,1.000102
70.29732115325469,-5.323783,0.024778,1.000095,0.025164,1.000095
75.43120063354615,-5.4043355,0.02374,1.000089,0.023489,1.000089
80.94001216083124,-5.423573,0.023325,1.000082,0.023277,1.000083
86.85113737513521,-5.547954,0.021392,1.000077,0.02136,1.000077
93.19395762340775,-5.71707,0.018816,1.000072,0.01921,1.000072
100.0,-5.774876,0.017812,1.000067,0.01873,1.000067
